tarih,haftanin_gunu,city_code,magaza_no,magaza_alani,saat,nem,fis_sayisi,store_avrg_temp,outside_temp
2021-12-29,3.0,34.0,2177.0,1275.0,23.0,87.0,0.0,25.25,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,0.0,72.0,0.0,24.18,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,1.0,72.0,0.0,23.8,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,2.0,72.0,0.0,23.69,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,3.0,72.0,0.0,23.57,12.0
2021-12-30,4.0,34.0,2177.0,1275.0,4.0,72.0,0.0,23.43,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,5.0,72.0,0.0,23.36,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,6.0,72.0,0.0,23.34,14.0
2021-12-30,4.0,34.0,2177.0,1275.0,7.0,72.0,0.0,25.14,14.0
2021-12-30,4.0,34.0,2177.0,1275.0,8.0,72.0,74.0,25.67,14.0
2021-12-30,4.0,34.0,2177.0,1275.0,9.0,72.0,106.0,25.6,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,10.0,72.0,143.0,25.56,12.0
2021-12-30,4.0,34.0,2177.0,1275.0,11.0,72.0,175.0,25.7,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,12.0,72.0,212.0,26.04,14.0
2021-12-30,4.0,34.0,2177.0,1275.0,13.0,72.0,193.0,26.21,14.0
2021-12-30,4.0,34.0,2177.0,1275.0,14.0,72.0,207.0,26.17,13.0
2021-12-30,4.0,34.0,2177.0,1275.0,15.0,72.0,216.0,26.24,12.0
2021-12-30,4.0,34.0,2177.0,1275.0,16.0,72.0,236.0,26.13,11.0
2021-12-30,4.0,34.0,2177.0,1275.0,17.0,72.0,209.0,25.99,10.0
2021-12-30,4.0,34.0,2177.0,1275.0,18.0,72.0,227.0,25.72,10.0
2021-12-30,4.0,34.0,2177.0,1275.0,19.0,72.0,183.0,25.56,10.0
2021-12-30,4.0,34.0,2177.0,1275.0,20.0,72.0,137.0,25.69,10.0
2021-12-30,4.0,34.0,2177.0,1275.0,21.0,72.0,118.0,25.92,10.0
2021-12-30,4.0,34.0,2177.0,1275.0,22.0,72.0,17.0,26.08,10.0
2021-12-30,4.0,34.0,2177.0,1275.0,23.0,72.0,1.0,25.6,10.0
2021-12-31,5.0,34.0,2177.0,1275.0,0.0,82.0,0.0,24.12,10.0
2021-12-31,5.0,34.0,2177.0,1275.0,1.0,82.0,0.0,23.83,10.0
2021-12-31,5.0,34.0,2177.0,1275.0,2.0,82.0,0.0,23.64,10.0
2021-12-31,5.0,34.0,2177.0,1275.0,3.0,82.0,0.0,23.54,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,4.0,82.0,0.0,23.41,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,5.0,82.0,0.0,23.29,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,6.0,82.0,0.0,23.29,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,7.0,82.0,0.0,23.84,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,8.0,82.0,93.0,25.27,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,9.0,82.0,151.0,25.52,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,10.0,82.0,206.0,25.71,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,11.0,82.0,203.0,25.87,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,12.0,82.0,278.0,25.88,8.0
2021-12-31,5.0,34.0,2177.0,1275.0,13.0,82.0,253.0,25.73,8.0
2021-12-31,5.0,34.0,2177.0,1275.0,14.0,82.0,274.0,25.83,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,15.0,82.0,295.0,25.8,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,16.0,82.0,292.0,25.78,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,17.0,82.0,281.0,25.78,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,18.0,82.0,227.0,25.8,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,19.0,82.0,177.0,25.75,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,20.0,82.0,8.0,25.04,9.0
2021-12-31,5.0,34.0,2177.0,1275.0,21.0,82.0,0.0,24.06,8.0
2021-12-31,5.0,34.0,2177.0,1275.0,22.0,82.0,0.0,23.89,8.0
2021-12-31,5.0,34.0,2177.0,1275.0,23.0,82.0,0.0,23.77,7.0
2022-01-01,6.0,34.0,2177.0,1275.0,0.0,87.0,0.0,23.57,7.0
2022-01-01,6.0,34.0,2177.0,1275.0,1.0,87.0,0.0,23.48,7.0
2022-01-01,6.0,34.0,2177.0,1275.0,2.0,87.0,0.0,23.46,7.0
2022-01-01,6.0,34.0,2177.0,1275.0,3.0,87.0,0.0,23.42,7.0
2022-01-01,6.0,34.0,2177.0,1275.0,4.0,87.0,0.0,23.35,7.0
2022-01-01,6.0,34.0,2177.0,1275.0,5.0,87.0,0.0,23.35,7.0
2022-01-01,6.0,34.0,2177.0,1275.0,6.0,87.0,0.0,23.29,8.0
2022-01-01,6.0,34.0,2177.0,1275.0,7.0,87.0,0.0,23.3,9.0
2022-01-01,6.0,34.0,2177.0,1275.0,8.0,87.0,0.0,24.1,9.0
2022-01-01,6.0,34.0,2177.0,1275.0,9.0,87.0,0.0,25.26,9.0
2022-01-01,6.0,34.0,2177.0,1275.0,10.0,87.0,1.0,25.47,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,11.0,87.0,69.0,25.7,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,12.0,87.0,63.0,25.83,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,13.0,87.0,118.0,25.86,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,14.0,87.0,146.0,25.95,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,15.0,87.0,134.0,25.9,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,16.0,87.0,125.0,25.91,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,17.0,87.0,153.0,26.01,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,18.0,87.0,130.0,25.92,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,19.0,87.0,76.0,26.0,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,20.0,87.0,66.0,26.07,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,21.0,87.0,48.0,26.19,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,22.0,87.0,3.0,25.37,10.0
2022-01-01,6.0,34.0,2177.0,1275.0,23.0,87.0,0.0,24.27,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,0.0,87.0,0.0,23.94,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,1.0,87.0,0.0,23.65,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,2.0,87.0,0.0,23.57,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,3.0,87.0,0.0,23.44,9.0
2022-01-02,7.0,34.0,2177.0,1275.0,4.0,87.0,0.0,23.37,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,5.0,87.0,0.0,23.23,9.0
2022-01-02,7.0,34.0,2177.0,1275.0,6.0,87.0,0.0,23.32,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,7.0,87.0,6.0,24.95,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,8.0,87.0,30.0,25.73,9.0
2022-01-02,7.0,34.0,2177.0,1275.0,9.0,87.0,98.0,25.98,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,10.0,87.0,115.0,26.16,11.0
2022-01-02,7.0,34.0,2177.0,1275.0,11.0,87.0,107.0,26.31,11.0
2022-01-02,7.0,34.0,2177.0,1275.0,12.0,87.0,130.0,26.27,11.0
2022-01-02,7.0,34.0,2177.0,1275.0,13.0,87.0,160.0,26.17,12.0
2022-01-02,7.0,34.0,2177.0,1275.0,14.0,87.0,146.0,26.32,12.0
2022-01-02,7.0,34.0,2177.0,1275.0,15.0,87.0,154.0,26.47,12.0
2022-01-02,7.0,34.0,2177.0,1275.0,16.0,87.0,179.0,26.41,11.0
2022-01-02,7.0,34.0,2177.0,1275.0,17.0,87.0,163.0,26.33,11.0
2022-01-02,7.0,34.0,2177.0,1275.0,18.0,87.0,125.0,26.25,10.0
2022-01-02,7.0,34.0,2177.0,1275.0,19.0,87.0,94.0,26.35,8.0
2022-01-02,7.0,34.0,2177.0,1275.0,20.0,87.0,101.0,26.33,8.0
2022-01-02,7.0,34.0,2177.0,1275.0,21.0,87.0,54.0,26.35,8.0
2022-01-02,7.0,34.0,2177.0,1275.0,22.0,87.0,2.0,25.39,9.0
2022-01-02,7.0,34.0,2177.0,1275.0,23.0,87.0,0.0,24.32,9.0
2022-01-03,1.0,34.0,2177.0,1275.0,0.0,100.0,0.0,24.04,8.0
2022-01-03,1.0,34.0,2177.0,1275.0,1.0,100.0,0.0,23.91,8.0
2022-01-03,1.0,34.0,2177.0,1275.0,2.0,100.0,0.0,23.81,7.0
2022-01-03,1.0,34.0,2177.0,1275.0,3.0,100.0,0.0,23.67,9.0
2022-01-03,1.0,34.0,2177.0,1275.0,4.0,100.0,0.0,23.41,9.0
2022-01-03,1.0,34.0,2177.0,1275.0,5.0,100.0,0.0,23.32,9.0
2022-01-03,1.0,34.0,2177.0,1275.0,6.0,100.0,0.0,23.22,9.0
2022-01-03,1.0,34.0,2177.0,1275.0,7.0,100.0,3.0,24.32,9.0
2022-01-03,1.0,34.0,2177.0,1275.0,8.0,100.0,76.0,25.45,9.0
2022-01-03,1.0,34.0,2177.0,1275.0,9.0,100.0,131.0,25.45,0.0
2022-01-03,1.0,34.0,2177.0,1275.0,10.0,100.0,142.0,25.35,10.0
2022-01-03,1.0,34.0,2177.0,1275.0,11.0,100.0,121.0,25.27,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,12.0,100.0,169.0,25.25,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,13.0,100.0,150.0,25.32,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,14.0,100.0,187.0,25.5,12.0
2022-01-03,1.0,34.0,2177.0,1275.0,15.0,100.0,206.0,25.38,12.0
2022-01-03,1.0,34.0,2177.0,1275.0,16.0,100.0,195.0,25.33,12.0
2022-01-03,1.0,34.0,2177.0,1275.0,17.0,100.0,189.0,25.63,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,18.0,100.0,179.0,25.99,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,19.0,100.0,153.0,26.03,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,20.0,100.0,107.0,26.21,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,21.0,100.0,83.0,26.25,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,22.0,100.0,4.0,25.41,11.0
2022-01-03,1.0,34.0,2177.0,1275.0,23.0,100.0,0.0,24.26,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,0.0,82.0,0.0,24.06,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,1.0,82.0,0.0,23.78,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,2.0,82.0,0.0,23.63,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,3.0,82.0,0.0,23.52,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,4.0,82.0,0.0,23.42,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,5.0,82.0,0.0,23.31,10.0
2022-01-04,2.0,34.0,2177.0,1275.0,6.0,82.0,0.0,23.29,10.0
2022-01-04,2.0,34.0,2177.0,1275.0,7.0,82.0,0.0,24.45,10.0
2022-01-04,2.0,34.0,2177.0,1275.0,8.0,82.0,93.0,25.5,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,9.0,82.0,134.0,25.54,0.0
2022-01-04,2.0,34.0,2177.0,1275.0,10.0,82.0,128.0,25.51,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,11.0,82.0,132.0,25.5,12.0
2022-01-04,2.0,34.0,2177.0,1275.0,12.0,82.0,183.0,25.49,13.0
2022-01-04,2.0,34.0,2177.0,1275.0,13.0,82.0,167.0,25.56,13.0
2022-01-04,2.0,34.0,2177.0,1275.0,14.0,82.0,157.0,25.68,13.0
2022-01-04,2.0,34.0,2177.0,1275.0,15.0,82.0,177.0,25.8,13.0
2022-01-04,2.0,34.0,2177.0,1275.0,16.0,82.0,200.0,25.95,12.0
2022-01-04,2.0,34.0,2177.0,1275.0,17.0,82.0,208.0,25.99,11.0
2022-01-04,2.0,34.0,2177.0,1275.0,18.0,82.0,187.0,26.19,10.0
2022-01-04,2.0,34.0,2177.0,1275.0,19.0,82.0,159.0,26.34,9.0
2022-01-04,2.0,34.0,2177.0,1275.0,20.0,82.0,93.0,26.32,9.0
2022-01-04,2.0,34.0,2177.0,1275.0,21.0,82.0,62.0,26.33,9.0
2022-01-04,2.0,34.0,2177.0,1275.0,22.0,82.0,1.0,25.59,12.0
2022-01-04,2.0,34.0,2177.0,1275.0,23.0,82.0,0.0,24.32,12.0
2022-01-05,3.0,34.0,2177.0,1275.0,0.0,82.0,0.0,23.93,11.0
2022-01-05,3.0,34.0,2177.0,1275.0,1.0,82.0,0.0,23.8,12.0
2022-01-05,3.0,34.0,2177.0,1275.0,2.0,82.0,0.0,23.67,11.0
2022-01-05,3.0,34.0,2177.0,1275.0,3.0,82.0,0.0,23.62,11.0
2022-01-05,3.0,34.0,2177.0,1275.0,4.0,82.0,0.0,23.53,11.0
2022-01-05,3.0,34.0,2177.0,1275.0,5.0,82.0,0.0,23.48,11.0
2022-01-05,3.0,34.0,2177.0,1275.0,6.0,82.0,0.0,23.46,11.0
2022-01-05,3.0,34.0,2177.0,1275.0,7.0,82.0,0.0,24.22,0.0
2022-01-05,3.0,34.0,2177.0,1275.0,8.0,82.0,81.0,25.57,11.0
2022-01-05,3.0,34.0,2177.0,1275.0,9.0,82.0,117.0,25.87,12.0
2022-01-05,3.0,34.0,2177.0,1275.0,10.0,82.0,155.0,26.0,12.0
2022-01-05,3.0,34.0,2177.0,1275.0,11.0,82.0,120.0,26.04,14.0
2022-01-05,3.0,34.0,2177.0,1275.0,12.0,82.0,184.0,25.95,15.0
2022-01-05,3.0,34.0,2177.0,1275.0,13.0,82.0,155.0,25.96,14.0
2022-01-05,3.0,34.0,2177.0,1275.0,14.0,82.0,149.0,26.15,15.0
2022-01-05,3.0,34.0,2177.0,1275.0,15.0,82.0,160.0,26.13,15.0
2022-01-05,3.0,34.0,2177.0,1275.0,16.0,82.0,175.0,26.3,15.0
2022-01-05,3.0,34.0,2177.0,1275.0,17.0,82.0,181.0,26.27,14.0
2022-01-05,3.0,34.0,2177.0,1275.0,18.0,82.0,209.0,26.09,15.0
2022-01-05,3.0,34.0,2177.0,1275.0,19.0,82.0,169.0,26.47,13.0
2022-01-05,3.0,34.0,2177.0,1275.0,20.0,82.0,106.0,26.63,14.0
2022-01-05,3.0,34.0,2177.0,1275.0,21.0,82.0,84.0,26.55,14.0
2022-01-05,3.0,34.0,2177.0,1275.0,22.0,82.0,5.0,25.85,13.0
2022-01-05,3.0,34.0,2177.0,1275.0,23.0,82.0,0.0,24.6,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,0.0,77.0,0.0,24.31,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,1.0,77.0,0.0,24.17,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,2.0,77.0,0.0,24.06,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,3.0,77.0,0.0,23.94,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,4.0,77.0,0.0,23.79,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,5.0,77.0,0.0,23.8,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,6.0,77.0,0.0,23.74,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,7.0,77.0,0.0,24.97,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,8.0,77.0,98.0,25.64,14.0
2022-01-06,4.0,34.0,2177.0,1275.0,9.0,77.0,130.0,25.49,15.0
2022-01-06,4.0,34.0,2177.0,1275.0,10.0,77.0,141.0,25.71,15.0
2022-01-06,4.0,34.0,2177.0,1275.0,11.0,77.0,124.0,25.76,15.0
2022-01-06,4.0,34.0,2177.0,1275.0,12.0,77.0,147.0,25.96,15.0
2022-01-06,4.0,34.0,2177.0,1275.0,13.0,77.0,152.0,26.04,15.0
2022-01-06,4.0,34.0,2177.0,1275.0,14.0,77.0,163.0,26.16,15.0
2022-01-06,4.0,34.0,2177.0,1275.0,15.0,77.0,182.0,26.22,16.0
2022-01-06,4.0,34.0,2177.0,1275.0,16.0,77.0,192.0,26.37,15.0
2022-01-06,4.0,34.0,2177.0,1275.0,17.0,77.0,201.0,26.55,14.0
2022-01-06,4.0,34.0,2177.0,1275.0,18.0,77.0,197.0,26.76,14.0
2022-01-06,4.0,34.0,2177.0,1275.0,19.0,77.0,152.0,27.0,13.0
2022-01-06,4.0,34.0,2177.0,1275.0,20.0,77.0,101.0,27.11,14.0
2022-01-06,4.0,34.0,2177.0,1275.0,21.0,77.0,68.0,27.07,12.0
2022-01-06,4.0,34.0,2177.0,1275.0,22.0,77.0,3.0,26.17,12.0
2022-01-06,4.0,34.0,2177.0,1275.0,23.0,77.0,0.0,24.86,12.0
2022-01-07,5.0,34.0,2177.0,1275.0,0.0,87.0,0.0,24.5,12.0
2022-01-07,5.0,34.0,2177.0,1275.0,1.0,87.0,0.0,24.3,11.0
2022-01-07,5.0,34.0,2177.0,1275.0,2.0,87.0,0.0,24.16,11.0
2022-01-07,5.0,34.0,2177.0,1275.0,3.0,87.0,0.0,24.02,8.0
2022-01-07,5.0,34.0,2177.0,1275.0,4.0,87.0,0.0,23.9,8.0
2022-01-07,5.0,34.0,2177.0,1275.0,5.0,87.0,0.0,23.8,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,6.0,87.0,0.0,23.77,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,7.0,87.0,0.0,24.53,11.0
2022-01-07,5.0,34.0,2177.0,1275.0,8.0,87.0,75.0,26.01,12.0
2022-01-07,5.0,34.0,2177.0,1275.0,9.0,87.0,105.0,26.13,11.0
2022-01-07,5.0,34.0,2177.0,1275.0,10.0,87.0,128.0,26.23,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,11.0,87.0,148.0,26.23,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,12.0,87.0,167.0,26.35,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,13.0,87.0,181.0,26.57,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,14.0,87.0,211.0,26.68,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,15.0,87.0,197.0,26.72,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,16.0,87.0,210.0,26.68,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,17.0,87.0,165.0,26.57,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,18.0,87.0,176.0,26.68,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,19.0,87.0,124.0,26.64,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,20.0,87.0,95.0,26.7,10.0
2022-01-07,5.0,34.0,2177.0,1275.0,21.0,87.0,78.0,26.57,11.0
2022-01-07,5.0,34.0,2177.0,1275.0,22.0,87.0,2.0,26.16,11.0
2022-01-07,5.0,34.0,2177.0,1275.0,23.0,87.0,0.0,24.87,11.0
2022-01-08,6.0,34.0,2177.0,1275.0,0.0,94.0,0.0,24.61,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,1.0,94.0,0.0,24.37,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,2.0,94.0,0.0,24.17,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,3.0,94.0,0.0,24.03,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,4.0,94.0,0.0,23.89,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,5.0,94.0,0.0,23.81,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,6.0,94.0,0.0,23.75,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,7.0,94.0,1.0,24.92,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,8.0,94.0,36.0,26.04,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,9.0,94.0,100.0,26.35,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,10.0,94.0,142.0,26.54,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,11.0,94.0,143.0,26.76,11.0
2022-01-08,6.0,34.0,2177.0,1275.0,12.0,94.0,158.0,26.83,11.0
2022-01-08,6.0,34.0,2177.0,1275.0,13.0,94.0,152.0,26.82,11.0
2022-01-08,6.0,34.0,2177.0,1275.0,14.0,94.0,165.0,26.92,12.0
2022-01-08,6.0,34.0,2177.0,1275.0,15.0,94.0,192.0,26.92,12.0
2022-01-08,6.0,34.0,2177.0,1275.0,16.0,94.0,162.0,26.96,11.0
2022-01-08,6.0,34.0,2177.0,1275.0,17.0,94.0,196.0,26.97,11.0
2022-01-08,6.0,34.0,2177.0,1275.0,18.0,94.0,184.0,26.87,10.0
2022-01-08,6.0,34.0,2177.0,1275.0,19.0,94.0,143.0,26.86,9.0
2022-01-08,6.0,34.0,2177.0,1275.0,20.0,94.0,63.0,26.9,9.0
2022-01-08,6.0,34.0,2177.0,1275.0,21.0,94.0,66.0,26.92,9.0
2022-01-08,6.0,34.0,2177.0,1275.0,22.0,94.0,7.0,26.11,9.0
2022-01-08,6.0,34.0,2177.0,1275.0,23.0,94.0,0.0,24.9,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,0.0,93.0,0.0,24.65,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,1.0,93.0,0.0,24.41,8.0
2022-01-09,7.0,34.0,2177.0,1275.0,2.0,93.0,0.0,24.26,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,3.0,93.0,0.0,24.15,8.0
2022-01-09,7.0,34.0,2177.0,1275.0,4.0,93.0,0.0,24.07,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,5.0,93.0,0.0,23.98,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,6.0,93.0,0.0,23.99,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,7.0,93.0,0.0,25.66,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,8.0,93.0,40.0,26.19,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,9.0,93.0,95.0,26.16,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,10.0,93.0,121.0,26.54,0.0
2022-01-09,7.0,34.0,2177.0,1275.0,11.0,93.0,140.0,26.71,9.0
2022-01-09,7.0,34.0,2177.0,1275.0,12.0,93.0,124.0,26.82,10.0
2022-01-09,7.0,34.0,2177.0,1275.0,13.0,93.0,151.0,26.77,0.0
2022-01-09,7.0,34.0,2177.0,1275.0,14.0,93.0,167.0,26.84,0.0
2022-01-09,7.0,34.0,2177.0,1275.0,15.0,93.0,180.0,26.87,14.0
2022-01-09,7.0,34.0,2177.0,1275.0,16.0,93.0,181.0,26.96,14.0
2022-01-09,7.0,34.0,2177.0,1275.0,17.0,93.0,166.0,27.01,11.0
2022-01-09,7.0,34.0,2177.0,1275.0,18.0,93.0,198.0,26.97,0.0
2022-01-09,7.0,34.0,2177.0,1275.0,19.0,93.0,101.0,26.97,11.0
2022-01-09,7.0,34.0,2177.0,1275.0,20.0,93.0,87.0,27.06,11.0
2022-01-09,7.0,34.0,2177.0,1275.0,21.0,93.0,72.0,26.94,10.0
2022-01-09,7.0,34.0,2177.0,1275.0,22.0,93.0,3.0,26.43,10.0
2022-01-09,7.0,34.0,2177.0,1275.0,23.0,93.0,0.0,25.08,0.0
2022-01-10,1.0,34.0,2177.0,1275.0,0.0,87.0,0.0,24.73,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,1.0,87.0,0.0,24.58,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,2.0,87.0,0.0,24.49,0.0
2022-01-10,1.0,34.0,2177.0,1275.0,3.0,87.0,0.0,24.4,0.0
2022-01-10,1.0,34.0,2177.0,1275.0,4.0,87.0,0.0,24.29,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,5.0,87.0,0.0,24.2,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,6.0,87.0,0.0,24.28,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,7.0,87.0,6.0,25.72,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,8.0,87.0,57.0,26.38,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,9.0,87.0,116.0,26.46,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,10.0,87.0,136.0,26.47,0.0
2022-01-10,1.0,34.0,2177.0,1275.0,11.0,87.0,134.0,26.61,11.0
2022-01-10,1.0,34.0,2177.0,1275.0,12.0,87.0,174.0,26.79,0.0
2022-01-10,1.0,34.0,2177.0,1275.0,13.0,87.0,188.0,26.75,11.0
2022-01-10,1.0,34.0,2177.0,1275.0,14.0,87.0,179.0,26.63,12.0
2022-01-10,1.0,34.0,2177.0,1275.0,15.0,87.0,187.0,26.54,12.0
2022-01-10,1.0,34.0,2177.0,1275.0,16.0,87.0,150.0,26.56,12.0
2022-01-10,1.0,34.0,2177.0,1275.0,17.0,87.0,170.0,26.36,12.0
2022-01-10,1.0,34.0,2177.0,1275.0,18.0,87.0,164.0,26.58,12.0
2022-01-10,1.0,34.0,2177.0,1275.0,19.0,87.0,129.0,26.88,11.0
2022-01-10,1.0,34.0,2177.0,1275.0,20.0,87.0,103.0,26.94,11.0
2022-01-10,1.0,34.0,2177.0,1275.0,21.0,87.0,78.0,26.9,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,22.0,87.0,1.0,25.82,10.0
2022-01-10,1.0,34.0,2177.0,1275.0,23.0,87.0,0.0,24.8,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,0.0,93.0,0.0,24.66,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,1.0,93.0,0.0,24.36,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,2.0,93.0,0.0,24.2,9.0
2022-01-11,2.0,34.0,2177.0,1275.0,3.0,93.0,0.0,24.08,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,4.0,93.0,0.0,23.98,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,5.0,93.0,0.0,23.81,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,6.0,93.0,0.0,23.81,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,7.0,93.0,2.0,25.06,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,8.0,93.0,67.0,25.66,0.0
2022-01-11,2.0,34.0,2177.0,1275.0,9.0,93.0,124.0,25.27,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,10.0,93.0,113.0,25.26,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,11.0,93.0,116.0,25.21,10.0
2022-01-11,2.0,34.0,2177.0,1275.0,12.0,93.0,158.0,25.29,0.0
2022-01-11,2.0,34.0,2177.0,1275.0,13.0,93.0,180.0,25.49,0.0
2022-01-11,2.0,34.0,2177.0,1275.0,14.0,93.0,168.0,25.57,9.0
2022-01-11,2.0,34.0,2177.0,1275.0,15.0,93.0,203.0,25.69,0.0
2022-01-11,2.0,34.0,2177.0,1275.0,16.0,93.0,189.0,25.84,0.0
2022-01-11,2.0,34.0,2177.0,1275.0,17.0,93.0,161.0,25.94,0.0
2022-01-11,2.0,34.0,2177.0,1275.0,18.0,93.0,166.0,26.04,8.0
2022-01-11,2.0,34.0,2177.0,1275.0,19.0,93.0,120.0,26.19,7.0
